Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Sale_Year,Sale_Month,Sale_MonthName,Sale_YearMonth,price_per_room,price_per_landsize,property_age,age_bracket,price_to_area_ratio,cumulative_revenue_pct,pareto_80
Mont Albert,11 Rostrevor Pde,5,h,2714000,S,Fletchers,12-11-2016,11.8,3127,5,2,2,1053,260,1938,Whitehorse,-37.8117,145.1061,Eastern Metropolitan,2079,2016,11,Nov,2016-11,542800,2577.4,79,1917–1947,9881.39,76.899,TRUE
Mont Albert,40 Zetland Rd,6,h,2350000,PI,Kay,12-11-2016,11.8,3127,6,3,3,2026,285,1938,Whitehorse,-37.8176,145.1117,Eastern Metropolitan,2079,2016,11,Nov,2016-11,391666.67,1159.92,79,1917–1947,9881.39,76.899,TRUE
Mont Albert,42 View St,4,h,2200000,S,Jellis,13-08-2016,11.8,3127,4,2,2,931,199,1930,Whitehorse,-37.8226,145.1103,Eastern Metropolitan,2079,2016,8,Aug,2016-08,550000,2363.05,87,1917–1947,9881.39,76.899,TRUE
Mont Albert,4/1 Nangnak La,2,t,660000,PI,Changing,14-05-2016,11.8,3127,2,2,1,146,100,2000,Whitehorse,-37.8157,145.1101,Eastern Metropolitan,2079,2016,5,May,2016-05,330000,4520.55,17,Post-1997,9881.39,76.899,TRUE
Mont Albert,7/27 High St,3,t,1310000,S,Fletchers,15-10-2016,11.8,3127,3,2,2,330,148,2001,Whitehorse,-37.8167,145.107,Eastern Metropolitan,2079,2016,10,Oct,2016-10,436666.67,3969.7,16,Post-1997,9881.39,76.899,TRUE
Mont Albert,6/41 Zetland Rd,2,u,540000,S,hockingstuart,15-10-2016,11.8,3127,2,1,1,0,76,1960,Whitehorse,-37.8172,145.1114,Eastern Metropolitan,2079,2016,10,Oct,2016-10,270000,,57,1947–1977,9881.39,76.899,TRUE
Mont Albert,12 Rostrevor Pde,4,h,2335000,S,Kay,18-03-2017,11.8,3127,4,2,2,813,170,1938,Whitehorse,-37.8118,145.1065,Eastern Metropolitan,2079,2017,3,Mar,2017-03,583750,2872.08,79,1917–1947,9881.39,76.899,TRUE
Mont Albert,55 View St,4,h,2000000,S,Fletchers,18-06-2016,11.8,3127,3,2,1,626,190,1929,Whitehorse,-37.8197,145.1106,Eastern Metropolitan,2079,2016,6,Jun,2016-06,500000,3194.89,88,1917–1947,9881.39,76.899,TRUE
Mont Albert,6 Serpentine St,5,h,1815000,S,Jellis,19-11-2016,11.8,3127,5,1,0,711,207,1950,Whitehorse,-37.8195,145.1134,Eastern Metropolitan,2079,2016,11,Nov,2016-11,363000,2552.74,67,1947–1977,9881.39,76.899,TRUE
Mont Albert,53/781 Whitehorse Rd,2,u,725000,VB,Jellis,19-11-2016,11.8,3127,2,2,2,0,116,2005,Whitehorse,-37.8161,145.1098,Eastern Metropolitan,2079,2016,11,Nov,2016-11,362500,,12,Post-1997,9881.39,76.899,TRUE
Mont Albert,72 Churchill St,4,h,3350000,PI,Jellis,25-02-2017,11.8,3127,4,2,6,2187,327,1903,Whitehorse,-37.8186,145.1134,Eastern Metropolitan,2079,2017,2,Feb,2017-02,837500,1531.78,114,Pre-1917,9881.39,76.899,TRUE
Mont Albert,2/3 Inglisby Rd,2,h,666000,S,Nelson,26-07-2016,11.8,3127,2,1,1,0,96,1938,Whitehorse,-37.8147,145.1032,Eastern Metropolitan,2079,2016,7,Jul,2016-07,333000,,79,1917–1947,9881.39,76.899,TRUE
Mont Albert,26 Serpentine St,3,t,1200000,S,Jellis,27-06-2016,11.8,3127,3,2,2,255,152,2000,Whitehorse,-37.8192,145.111,Eastern Metropolitan,2079,2016,6,Jun,2016-06,400000,4705.88,17,Post-1997,9881.39,76.899,TRUE
Mont Albert,47 Zetland Rd,3,h,1564000,S,Jellis,27-11-2016,11.8,3127,3,2,2,640,117,1950,Whitehorse,-37.8173,145.1123,Eastern Metropolitan,2079,2016,11,Nov,2016-11,521333.33,2443.75,67,1947–1977,9881.39,76.899,TRUE
Mont Albert,11/781 Whitehorse Rd,2,u,520000,VB,hockingstuart,28-05-2016,11.8,3127,2,1,1,0,92,2005,Whitehorse,-37.8161,145.1098,Eastern Metropolitan,2079,2016,5,May,2016-05,260000,,12,Post-1997,9881.39,76.899,TRUE
Moonee Ponds,504/26 Shuter St,3,u,670000,S,Nelson,03-09-2016,6.9,3039,3,2,2,0,120,2000,Moonee Valley,-37.7672,144.9209,Western Metropolitan,6232,2016,9,Sep,2016-09,223333.33,,17,Post-1997,8058,38.199,TRUE
Moonee Ponds,90 Clarinda Rd,4,h,1715000,S,Frank,03-12-2016,6.9,3039,4,2,3,668,190,1915,Moonee Valley,-37.7633,144.908,Western Metropolitan,6232,2016,12,Dec,2016-12,428750,2567.37,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,21A Scotia St,3,h,1055000,S,Nelson,03-12-2016,6.9,3039,3,2,2,0,189,2009,Moonee Valley,-37.7688,144.9054,Western Metropolitan,6232,2016,12,Dec,2016-12,351666.67,,8,Post-1997,8058,38.199,TRUE
Moonee Ponds,5/40 Young St,2,u,348000,S,Nelson,03-12-2016,6.9,3039,2,1,1,0,63,2007,Moonee Valley,-37.7677,144.9221,Western Metropolitan,6232,2016,12,Dec,2016-12,174000,,10,Post-1997,8058,38.199,TRUE
Moonee Ponds,69 Aberfeldie St,4,h,1780000,S,Brad,04-03-2017,6.9,3039,4,3,2,615,201,1920,Moonee Valley,-37.7617,144.9052,Western Metropolitan,6232,2017,3,Mar,2017-03,445000,2894.31,97,1917–1947,8058,38.199,TRUE
Moonee Ponds,12 Athol St,6,h,2150000,VB,Nelson,04-03-2017,6.9,3039,6,3,2,912,285,1915,Moonee Valley,-37.77,144.9189,Western Metropolitan,6232,2017,3,Mar,2017-03,358333.33,2357.46,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,10 Chaucer St,5,h,1730000,S,Jellis,04-03-2017,6.9,3039,5,1,1,584,260,1915,Moonee Valley,-37.7696,144.9229,Western Metropolitan,6232,2017,3,Mar,2017-03,346000,2962.33,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,43 Chaucer St,3,h,1440000,S,Nelson,04-03-2017,6.9,3039,3,2,1,287,196,1880,Moonee Valley,-37.7698,144.9214,Western Metropolitan,6232,2017,3,Mar,2017-03,480000,5017.42,137,Pre-1917,8058,38.199,TRUE
Moonee Ponds,14 Scotia St,4,h,1225000,SP,Nelson,04-03-2017,6.9,3039,4,1,1,388,120,1920,Moonee Valley,-37.7692,144.9057,Western Metropolitan,6232,2017,3,Mar,2017-03,306250,3157.22,97,1917–1947,8058,38.199,TRUE
Moonee Ponds,5 Bent St,4,h,1445000,S,Nelson,07-05-2016,6.9,3039,3,3,2,384,178,1920,Moonee Valley,-37.7617,144.9272,Western Metropolitan,6232,2016,5,May,2016-05,361250,3763.02,97,1917–1947,8058,38.199,TRUE
Moonee Ponds,82 Argyle St,3,h,990000,PI,Hodges,07-11-2016,6.9,3039,3,1,2,328,107,1900,Moonee Valley,-37.7658,144.9077,Western Metropolitan,6232,2016,11,Nov,2016-11,330000,3018.29,117,Pre-1917,8058,38.199,TRUE
Moonee Ponds,22 Tennyson St,3,h,1400000,S,Nelson,07-11-2016,6.9,3039,3,2,2,597,130,1915,Moonee Valley,-37.761,144.9296,Western Metropolitan,6232,2016,11,Nov,2016-11,466666.67,2345.06,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,76 Argyle St,3,h,1550000,SP,Brad,08-10-2016,6.9,3039,3,2,3,477,258,2014,Moonee Valley,-37.7661,144.9076,Western Metropolitan,6232,2016,10,Oct,2016-10,516666.67,3249.48,3,Post-1997,8058,38.199,TRUE
Moonee Ponds,25 Buckley St,3,h,1170000,S,Re,08-10-2016,6.9,3039,3,1,1,443,102,1930,Moonee Valley,-37.7585,144.928,Western Metropolitan,6232,2016,10,Oct,2016-10,390000,2641.08,87,1917–1947,8058,38.199,TRUE
Moonee Ponds,101 Holmes Rd,4,h,1120000,VB,Nelson,08-10-2016,6.9,3039,4,1,1,571,138,1915,Moonee Valley,-37.7659,144.9116,Western Metropolitan,6232,2016,10,Oct,2016-10,280000,1961.47,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,1/10 Scotia St,2,u,675000,S,Brad,08-10-2016,6.9,3039,2,1,1,206,76,1989.5,Moonee Valley,-37.7694,144.9059,Western Metropolitan,6232,2016,10,Oct,2016-10,337500,3276.7,28,1977–1997,8058,38.199,TRUE
Moonee Ponds,20 Scotia St,3,h,880000,SP,McDonald,08-10-2016,6.9,3039,3,2,2,315,130,1915,Moonee Valley,-37.769,144.9057,Western Metropolitan,6232,2016,10,Oct,2016-10,293333.33,2793.65,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,4 Addison St,4,h,1530000,S,Jellis,10-09-2016,6.9,3039,3,2,1,431,152,1906,Moonee Valley,-37.7702,144.9268,Western Metropolitan,6232,2016,9,Sep,2016-09,382500,3549.88,111,Pre-1917,8058,38.199,TRUE
Moonee Ponds,1 Athol St,4,h,1350000,PI,Brad,10-09-2016,6.9,3039,4,2,2,447,190,1880,Moonee Valley,-37.7704,144.9199,Western Metropolitan,6232,2016,9,Sep,2016-09,337500,3020.13,137,Pre-1917,8058,38.199,TRUE
Moonee Ponds,1/31 Holberg St,3,h,832000,S,Jellis,10-09-2016,6.9,3039,3,2,2,214,111,1997,Moonee Valley,-37.7709,144.9334,Western Metropolitan,6232,2016,9,Sep,2016-09,277333.33,3887.85,20,Post-1997,8058,38.199,TRUE
Moonee Ponds,5/3 Lennox St,2,u,420000,VB,Nelson,10-09-2016,6.9,3039,2,1,1,0,82,1950,Moonee Valley,-37.7701,144.9079,Western Metropolitan,6232,2016,9,Sep,2016-09,210000,,67,1947–1977,8058,38.199,TRUE
Moonee Ponds,25 Mantell St,4,h,2400000,S,Rendina,10-09-2016,6.9,3039,4,4,2,636,308,1900,Moonee Valley,-37.7629,144.9157,Western Metropolitan,6232,2016,9,Sep,2016-09,600000,3773.58,117,Pre-1917,8058,38.199,TRUE
Moonee Ponds,106/26 Shuter St,3,u,565000,S,Jellis,10-09-2016,6.9,3039,2,2,1,0,115,2001,Moonee Valley,-37.7672,144.9209,Western Metropolitan,6232,2016,9,Sep,2016-09,188333.33,,16,Post-1997,8058,38.199,TRUE
Moonee Ponds,3/16 Turner St,2,u,550000,VB,Woodards,10-09-2016,6.9,3039,2,1,1,0,85,1990,Moonee Valley,-37.7617,144.9367,Western Metropolitan,6232,2016,9,Sep,2016-09,275000,,27,1977–1997,8058,38.199,TRUE
Moonee Ponds,50 Wilson St,4,h,1211000,S,Nelson,10-09-2016,6.9,3039,3,1,3,477,146,1910,Moonee Valley,-37.7632,144.9292,Western Metropolitan,6232,2016,9,Sep,2016-09,302750,2538.78,107,Pre-1917,8058,38.199,TRUE
Moonee Ponds,12 Chaucer St,5,h,2405000,S,Nelson,10-12-2016,6.9,3039,5,2,1,0,260,1915,Moonee Valley,-37.7696,144.9227,Western Metropolitan,6232,2016,12,Dec,2016-12,481000,,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,35 Eglinton St,4,h,1395000,PI,Brad,10-12-2016,6.9,3039,4,1,2,603,190,1915,Moonee Valley,-37.7692,144.917,Western Metropolitan,6232,2016,12,Dec,2016-12,348750,2313.43,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,24 Hotham St,3,h,1630000,S,Barry,10-12-2016,6.9,3039,3,2,0,408,199,1900,Moonee Valley,-37.77,144.913,Western Metropolitan,6232,2016,12,Dec,2016-12,543333.33,3995.1,117,Pre-1917,8058,38.199,TRUE
Moonee Ponds,37 Lennox St,3,h,1160000,S,Nelson,10-12-2016,6.9,3039,3,1,1,449,133,1910,Moonee Valley,-37.7674,144.9084,Western Metropolitan,6232,2016,12,Dec,2016-12,386666.67,2583.52,107,Pre-1917,8058,38.199,TRUE
Moonee Ponds,36 Primrose St,3,h,1065000,S,McDonald,10-12-2016,6.9,3039,3,1,1,395,130,1915,Moonee Valley,-37.7593,144.9276,Western Metropolitan,6232,2016,12,Dec,2016-12,355000,2696.2,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,61 Steele St,4,h,1361500,S,Rendina,10-12-2016,6.9,3039,4,1,2,453,145,1920,Moonee Valley,-37.7698,144.9336,Western Metropolitan,6232,2016,12,Dec,2016-12,340375,3005.52,97,1917–1947,8058,38.199,TRUE
Moonee Ponds,19 Sussex St,2,h,945000,S,Nelson,10-12-2016,6.9,3039,2,1,0,225,97,1890,Moonee Valley,-37.7639,144.9093,Western Metropolitan,6232,2016,12,Dec,2016-12,472500,4200,127,Pre-1917,8058,38.199,TRUE
Moonee Ponds,6/7 York St,1,u,360000,SP,Brad,10-12-2016,6.9,3039,1,1,1,0,54,1965,Moonee Valley,-37.7652,144.9116,Western Metropolitan,6232,2016,12,Dec,2016-12,360000,,52,1947–1977,8058,38.199,TRUE
Moonee Ponds,31 Bowen St,2,h,860000,S,Nelson,11-02-2017,6.9,3039,2,1,1,301,80,1920,Moonee Valley,-37.7695,144.9092,Western Metropolitan,6232,2017,2,Feb,2017-02,430000,2857.14,97,1917–1947,8058,38.199,TRUE
Moonee Ponds,7 Browning St,3,h,1260000,S,Jellis,11-02-2017,6.9,3039,3,2,1,253,130,1915,Moonee Valley,-37.7708,144.9234,Western Metropolitan,6232,2017,2,Feb,2017-02,420000,4980.24,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,35 Addison St,4,h,1637000,S,Nelson,12-11-2016,6.9,3039,4,1,3,539,190,1900,Moonee Valley,-37.7701,144.9287,Western Metropolitan,6232,2016,11,Nov,2016-11,409250,3037.11,117,Pre-1917,8058,38.199,TRUE
Moonee Ponds,30 Tennyson St,3,h,1505000,S,Jellis,12-11-2016,6.9,3039,3,2,2,249,168,2007,Moonee Valley,-37.7609,144.9296,Western Metropolitan,6232,2016,11,Nov,2016-11,501666.67,6044.18,10,Post-1997,8058,38.199,TRUE
Moonee Ponds,10/40 Young St,2,t,515000,VB,Edward,12-11-2016,6.9,3039,2,1,1,1981,111,2006,Moonee Valley,-37.7677,144.9221,Western Metropolitan,6232,2016,11,Nov,2016-11,257500,259.97,11,Post-1997,8058,38.199,TRUE
Moonee Ponds,112 Dean St,3,h,1100000,VB,Brad,13-08-2016,6.9,3039,3,1,2,572,130,1915,Moonee Valley,-37.7683,144.9325,Western Metropolitan,6232,2016,8,Aug,2016-08,366666.67,1923.08,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,13/110 Maribyrnong Rd,2,u,330000,VB,Brad,14-05-2016,6.9,3039,2,1,1,0,39,2014,Moonee Valley,-37.7715,144.916,Western Metropolitan,6232,2016,5,May,2016-05,165000,,3,Post-1997,8058,38.199,TRUE
Moonee Ponds,59 Scott St,3,h,1145000,SP,Nelson,14-05-2016,6.9,3039,3,2,2,478,130,1915,Moonee Valley,-37.7615,144.9076,Western Metropolitan,6232,2016,5,May,2016-05,381666.67,2395.4,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,24 Steele St,4,h,1322000,S,Nelson,14-05-2016,6.9,3039,3,1,1,549,192,1930,Moonee Valley,-37.7696,144.929,Western Metropolitan,6232,2016,5,May,2016-05,330500,2408.01,87,1917–1947,8058,38.199,TRUE
Moonee Ponds,29 Winchester St,2,h,1015000,S,Nelson,14-05-2016,6.9,3039,2,1,1,228,125,1910,Moonee Valley,-37.7685,144.9183,Western Metropolitan,6232,2016,5,May,2016-05,507500,4451.75,107,Pre-1917,8058,38.199,TRUE
Moonee Ponds,25 Argyle St,2,h,750000,VB,Nelson,15-10-2016,6.9,3039,2,1,1,0,96,1915,Moonee Valley,-37.7686,144.9068,Western Metropolitan,6232,2016,10,Oct,2016-10,375000,,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,14 Eglinton St,2,h,1013000,S,Raine,15-10-2016,6.9,3039,2,1,0,237,96,1915,Moonee Valley,-37.769,144.919,Western Metropolitan,6232,2016,10,Oct,2016-10,506500,4274.26,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,4 Lennox St,3,h,840000,VB,Nelson,15-10-2016,6.9,3039,3,1,0,307,136,1910,Moonee Valley,-37.7704,144.9083,Western Metropolitan,6232,2016,10,Oct,2016-10,280000,2736.16,107,Pre-1917,8058,38.199,TRUE
Moonee Ponds,10 Normanby St,4,h,1150000,S,Nelson,15-10-2016,6.9,3039,4,2,1,481,190,1915,Moonee Valley,-37.7709,144.9151,Western Metropolitan,6232,2016,10,Oct,2016-10,287500,2390.85,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,75 Scott St,5,h,1900000,VB,Nelson,15-10-2016,6.9,3039,5,3,2,646,261,1925,Moonee Valley,-37.7625,144.9074,Western Metropolitan,6232,2016,10,Oct,2016-10,380000,2941.18,92,1917–1947,8058,38.199,TRUE
Moonee Ponds,83 Scott St,3,t,890500,S,Brad,15-10-2016,6.9,3039,3,2,1,213,135,1950,Moonee Valley,-37.7631,144.9073,Western Metropolitan,6232,2016,10,Oct,2016-10,296833.33,4180.75,67,1947–1977,8058,38.199,TRUE
Moonee Ponds,44 Vine St,5,h,2340000,S,Rendina,15-10-2016,6.9,3039,5,3,3,619,372,2009,Moonee Valley,-37.7691,144.9321,Western Metropolitan,6232,2016,10,Oct,2016-10,468000,3780.29,8,Post-1997,8058,38.199,TRUE
Moonee Ponds,2 Addison St,3,h,1370000,S,Nelson,16-04-2016,6.9,3039,3,1,2,427,130,1915,Moonee Valley,-37.7702,144.9266,Western Metropolitan,6232,2016,4,Apr,2016-04,456666.67,3208.43,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,61 Athol St,3,h,1400000,SP,Brad,16-04-2016,6.9,3039,3,2,2,394,160,1890,Moonee Valley,-37.7699,144.9149,Western Metropolitan,6232,2016,4,Apr,2016-04,466666.67,3553.3,127,Pre-1917,8058,38.199,TRUE
Moonee Ponds,22 McPherson St,4,h,1310000,S,Jellis,16-04-2016,6.9,3039,3,3,2,475,190,1915,Moonee Valley,-37.7609,144.9285,Western Metropolitan,6232,2016,4,Apr,2016-04,327500,2757.89,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,4 Milverton St,4,h,1833000,SP,Jellis,16-04-2016,6.9,3039,4,1,1,583,190,1915,Moonee Valley,-37.7682,144.9151,Western Metropolitan,6232,2016,4,Apr,2016-04,458250,3144.08,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,49 Derby St,3,h,855000,S,Brad,16-07-2016,6.9,3039,3,1,1,274,130,1915,Moonee Valley,-37.7641,144.9112,Western Metropolitan,6232,2016,7,Jul,2016-07,285000,3120.44,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,172 Maribyrnong Rd,3,h,930000,S,Brad,16-07-2016,6.9,3039,2,1,1,305,130,1900,Moonee Valley,-37.7711,144.9122,Western Metropolitan,6232,2016,7,Jul,2016-07,310000,3049.18,117,Pre-1917,8058,38.199,TRUE
Moonee Ponds,6 Robinson St,4,h,1640000,S,Brad,16-07-2016,6.9,3039,4,2,1,435,329,1920,Moonee Valley,-37.7601,144.9228,Western Metropolitan,6232,2016,7,Jul,2016-07,410000,3770.11,97,1917–1947,8058,38.199,TRUE
Moonee Ponds,38 Addison St,3,h,1480000,S,Alexkarbon,17-09-2016,6.9,3039,3,1,2,436,142,1910,Moonee Valley,-37.7704,144.9292,Western Metropolitan,6232,2016,9,Sep,2016-09,493333.33,3394.5,107,Pre-1917,8058,38.199,TRUE
Moonee Ponds,1/19 Montague St,2,u,672000,SP,Nelson,17-09-2016,6.9,3039,2,1,2,230,76,1989,Moonee Valley,-37.7595,144.9317,Western Metropolitan,6232,2016,9,Sep,2016-09,336000,2921.74,28,1977–1997,8058,38.199,TRUE
Moonee Ponds,6/9 St James St,2,u,410000,S,Brad,17-09-2016,6.9,3039,2,1,1,0,59,1970,Moonee Valley,-37.7597,144.9188,Western Metropolitan,6232,2016,9,Sep,2016-09,205000,,47,1947–1977,8058,38.199,TRUE
Moonee Ponds,18A Fanny St,5,t,980000,PI,Nelson,18-03-2017,6.9,3039,5,2,2,207,168,2004,Moonee Valley,-37.7615,144.9333,Western Metropolitan,6232,2017,3,Mar,2017-03,196000,4734.3,13,Post-1997,8058,38.199,TRUE
Moonee Ponds,47 Margaret St,2,h,1055000,S,Moonee,18-03-2017,6.9,3039,2,1,1,292,96,1915,Moonee Valley,-37.7642,144.9195,Western Metropolitan,6232,2017,3,Mar,2017-03,527500,3613.01,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,22/122 Maribyrnong Rd,2,u,440000,VB,Barry,18-03-2017,6.9,3039,2,1,1,0,76,1989.5,Moonee Valley,-37.7715,144.9155,Western Metropolitan,6232,2017,3,Mar,2017-03,220000,,28,1977–1997,8058,38.199,TRUE
Moonee Ponds,64 Salisbury St,3,h,1435000,S,Nelson,18-03-2017,6.9,3039,3,1,3,633,130,1915,Moonee Valley,-37.7608,144.9322,Western Metropolitan,6232,2017,3,Mar,2017-03,478333.33,2266.98,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,3 Sussex St,4,h,1275000,S,Nelson,18-03-2017,6.9,3039,4,2,1,627,190,1915,Moonee Valley,-37.7649,144.9091,Western Metropolitan,6232,2017,3,Mar,2017-03,318750,2033.49,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,54b Salisbury St,3,t,842500,S,Jellis,18-06-2016,6.9,3039,3,2,1,216,156,1995,Moonee Valley,-37.7607,144.9314,Western Metropolitan,6232,2016,6,Jun,2016-06,280833.33,3900.46,22,1977–1997,8058,38.199,TRUE
Moonee Ponds,31 Wordsworth St,4,h,1345000,SP,Brad,18-06-2016,6.9,3039,4,2,2,313,193,1910,Moonee Valley,-37.7709,144.9288,Western Metropolitan,6232,2016,6,Jun,2016-06,336250,4297.12,107,Pre-1917,8058,38.199,TRUE
Moonee Ponds,16/51 Buckley St,1,u,300000,VB,Brad,19-11-2016,6.9,3039,1,1,1,0,41,1970,Moonee Valley,-37.758,144.9237,Western Metropolitan,6232,2016,11,Nov,2016-11,300000,,47,1947–1977,8058,38.199,TRUE
Moonee Ponds,3 Pattison St,2,h,849000,S,Brad,19-11-2016,6.9,3039,2,1,1,345,95,1930,Moonee Valley,-37.773,144.9335,Western Metropolitan,6232,2016,11,Nov,2016-11,424500,2460.87,87,1917–1947,8058,38.199,TRUE
Moonee Ponds,35 Athol St,3,h,1425000,SP,Brad,22-05-2016,6.9,3039,3,1,1,526,159,1900,Moonee Valley,-37.7701,144.9172,Western Metropolitan,6232,2016,5,May,2016-05,475000,2709.13,117,Pre-1917,8058,38.199,TRUE
Moonee Ponds,36 Derby St,3,t,1345000,SP,Barry,22-05-2016,6.9,3039,3,2,1,310,287,1930,Moonee Valley,-37.7639,144.9126,Western Metropolitan,6232,2016,5,May,2016-05,448333.33,4338.71,87,1917–1947,8058,38.199,TRUE
Moonee Ponds,2/118 Holmes Rd,2,u,330000,SP,Jellis,22-05-2016,6.9,3039,3,1,1,0,54,1970,Moonee Valley,-37.7654,144.9094,Western Metropolitan,6232,2016,5,May,2016-05,165000,,47,1947–1977,8058,38.199,TRUE
Moonee Ponds,1/132 Pascoe Vale Rd,4,t,726000,S,Nelson,22-05-2016,6.9,3039,4,2,1,67,145,2000,Moonee Valley,-37.761,144.9262,Western Metropolitan,6232,2016,5,May,2016-05,181500,10835.82,17,Post-1997,8058,38.199,TRUE
Moonee Ponds,1a Ardmillan Rd,3,h,1250000,S,Raine,23-04-2016,6.9,3039,3,2,1,283,222,2002,Moonee Valley,-37.7638,144.9175,Western Metropolitan,6232,2016,4,Apr,2016-04,416666.67,4416.96,15,Post-1997,8058,38.199,TRUE
Moonee Ponds,2/102 Bent St,3,t,870000,S,Nelson,23-04-2016,6.9,3039,3,2,2,156,152,2000,Moonee Valley,-37.7631,144.9357,Western Metropolitan,6232,2016,4,Apr,2016-04,290000,5576.92,17,Post-1997,8058,38.199,TRUE
Moonee Ponds,9 Newton Pde,2,h,801000,S,Brad,23-04-2016,6.9,3039,2,1,0,133,96,1915,Moonee Valley,-37.7712,144.9254,Western Metropolitan,6232,2016,4,Apr,2016-04,400500,6022.56,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,36 Aberfeldie St,3,h,1725000,PI,Nelson,24-09-2016,6.9,3039,3,2,3,596,203,1950,Moonee Valley,-37.7609,144.905,Western Metropolitan,6232,2016,9,Sep,2016-09,575000,2894.3,67,1947–1977,8058,38.199,TRUE
Moonee Ponds,1/5 Park St,1,u,415000,S,Weda,24-09-2016,6.9,3039,1,1,1,0,49,1989.5,Moonee Valley,-37.7623,144.9211,Western Metropolitan,6232,2016,9,Sep,2016-09,415000,,28,1977–1997,8058,38.199,TRUE
Moonee Ponds,13/9 The Strand,3,u,650000,SP,Brad,24-09-2016,6.9,3039,3,1,1,0,114.5,1989.5,Moonee Valley,-37.7606,144.9236,Western Metropolitan,6232,2016,9,Sep,2016-09,216666.67,,28,1977–1997,8058,38.199,TRUE
Moonee Ponds,4/6 Turner St,2,u,600000,S,Woodards,24-09-2016,6.9,3039,2,1,1,166,81,1965,Moonee Valley,-37.7624,144.9365,Western Metropolitan,6232,2016,9,Sep,2016-09,300000,3614.46,52,1947–1977,8058,38.199,TRUE
Moonee Ponds,25 Wilson St,4,h,1505000,S,Frank,25-02-2017,6.9,3039,4,2,2,441,164,1910,Moonee Valley,-37.7627,144.9278,Western Metropolitan,6232,2017,2,Feb,2017-02,376250,3412.7,107,Pre-1917,8058,38.199,TRUE
Moonee Ponds,36 Scotia St,3,h,850000,S,Nelson,26-07-2016,6.9,3039,3,2,1,271,143,1915,Moonee Valley,-37.7682,144.9058,Western Metropolitan,6232,2016,7,Jul,2016-07,283333.33,3136.53,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,5/51 Buckley St,1,u,300000,S,Barry,27-06-2016,6.9,3039,1,1,1,0,45,1970,Moonee Valley,-37.758,144.9237,Western Metropolitan,6232,2016,6,Jun,2016-06,300000,,47,1947–1977,8058,38.199,TRUE
Moonee Ponds,15 Orford St,2,h,956000,SP,Nelson,27-06-2016,6.9,3039,2,1,2,435,96,1920,Moonee Valley,-37.7692,144.9042,Western Metropolitan,6232,2016,6,Jun,2016-06,478000,2197.7,97,1917–1947,8058,38.199,TRUE
Moonee Ponds,2 Parry St,5,h,1740000,S,Brad,27-06-2016,6.9,3039,4,1,2,739,155,1930,Moonee Valley,-37.7613,144.9177,Western Metropolitan,6232,2016,6,Jun,2016-06,348000,2354.53,87,1917–1947,8058,38.199,TRUE
Moonee Ponds,28 Vine St,3,h,1683000,SP,Rendina,27-06-2016,6.9,3039,3,2,2,222,130,1880,Moonee Valley,-37.7688,144.9291,Western Metropolitan,6232,2016,6,Jun,2016-06,561000,7581.08,137,Pre-1917,8058,38.199,TRUE
Moonee Ponds,1/21 Holmes Rd,2,u,574000,S,Jellis,27-11-2016,6.9,3039,2,2,1,159,76,1989.5,Moonee Valley,-37.7666,144.9184,Western Metropolitan,6232,2016,11,Nov,2016-11,287000,3610.06,28,1977–1997,8058,38.199,TRUE
Moonee Ponds,12/17 Moore St,2,u,470000,VB,Nelson,27-11-2016,6.9,3039,2,1,1,0,65,2014,Moonee Valley,-37.7677,144.92,Western Metropolitan,6232,2016,11,Nov,2016-11,235000,,3,Post-1997,8058,38.199,TRUE
Moonee Ponds,1/263 Union Rd,3,t,1130000,S,Brad,27-11-2016,6.9,3039,3,2,2,217,145,2013,Moonee Valley,-37.7704,144.9162,Western Metropolitan,6232,2016,11,Nov,2016-11,376666.67,5207.37,4,Post-1997,8058,38.199,TRUE
